PolityKey,PolityName,Administrative levels,Military levels,Religious levels,Settlement hierarchy,start_year,end_year,duration_years,PC1_hier,PC2_hier,PC3_hier,PC1_squared,PC1_x_PC2,collapsed,era,NGA,region,predicted_duration,residual,abs_residual
120,IrPart2,5.0,6.0,3.0,4.0,41.0,226.0,185.0,0.7943132704989632,-0.1807243500512225,0.2502257758812383,0.630933571690759,-0.143551749547986,0,Classical (500 BCE-500 CE),Southern Mesopotamia,Middle East,203.08701255792562,-18.08701255792562,18.08701255792562
121,IrPrCer,1.0,1.0,0.0,1.0,-7800.0,-7200.0,600.0,-2.9851728619760496,-0.1979435526858044,0.0830948584545228,8.91125701587828,0.5908957216807897,0,Ancient (pre-500 BCE),Susiana,Middle East,455.11678512770885,144.88321487229115,144.88321487229115
122,IrSafvd,6.0,6.0,5.0,4.0,1501.0,1722.0,221.0,1.5592279946556469,0.7021517715850963,0.0084114700153828,2.43119193931787,1.0948146987525396,0,Early Modern (1500+ CE),Susiana,Middle East,152.07973876267982,68.92026123732018,68.92026123732018
123,IrSasn1,6.0,7.0,4.0,5.0,205.0,487.0,282.0,1.8235885106325052,-0.0850344518316364,0.1274198907290655,3.3254750561108786,-0.1550678493681053,0,Classical (500 BCE-500 CE),Susiana,Middle East,134.4512256837213,147.5487743162787,147.5487743162787
124,IrSasn2,6.0,7.0,4.0,6.0,488.0,642.0,154.0,2.1245761826505114,-0.2958573684181212,-0.1422531279317968,4.513823955885819,-0.628571518402798,1,Classical (500 BCE-500 CE),Susiana,Middle East,114.38028168072512,39.61971831927488,39.61971831927488
125,IrSeleu,5.0,5.0,4.0,6.0,-312.0,-63.0,249.0,1.4329157705761242,-0.0260068763939444,-0.6778017008150311,2.0532476055657676,-0.0372656633283068,0,Classical (500 BCE-500 CE),Susiana,Middle East,160.50269362789552,88.49730637210448,88.49730637210448
126,IrSeljq,5.0,6.0,3.0,4.0,1037.0,1157.0,120.0,0.7943132704989632,-0.1807243500512225,0.2502257758812383,0.630933571690759,-0.143551749547986,1,Medieval (500-1500 CE),Susiana,Middle East,203.08701255792562,-83.08701255792562,83.08701255792562
127,IrShima,4.0,3.0,2.0,3.0,-2028.0,-1940.0,88.0,-0.661885945157424,-0.1165691035802417,-0.31602518096073,0.4380930043969365,0.0771554512993619,1,Ancient (pre-500 BCE),Susiana,Middle East,300.19163056001383,-212.19163056001383,212.19163056001383
128,IrSukkE,4.0,3.0,2.0,3.0,-1900.0,-1701.0,199.0,-0.661885945157424,-0.1165691035802417,-0.31602518096073,0.4380930043969365,0.0771554512993619,0,Ancient (pre-500 BCE),Susiana,Middle East,300.19163056001383,-101.19163056001383,101.19163056001383
129,IrSukkL,4.0,3.0,2.0,3.0,-1700.0,-1500.0,200.0,-0.661885945157424,-0.1165691035802417,-0.31602518096073,0.4380930043969365,0.0771554512993619,0,Ancient (pre-500 BCE),Susiana,Middle East,300.19163056001383,-100.19163056001383,100.19163056001383
130,IrSusa1,1.0,1.0,1.0,2.0,-4300.0,-3800.0,500.0,-2.4340960461554726,0.0876742652126749,-0.2307311785838135,5.9248235619097045,-0.2134075823037584,0,Ancient (pre-500 BCE),Susiana,Middle East,418.36899463673296,81.63100536326704,81.63100536326704
131,IrSusa2,3.0,2.0,2.0,3.0,-3800.0,-3100.0,700.0,-1.1400843694703884,0.0733588160986514,-0.5070453328468936,1.299792369510693,-0.0836352395969252,0,Ancient (pre-500 BCE),Susiana,Middle East,332.07962694324226,367.92037305675774,367.92037305675774
132,IrSusa3,4.0,2.0,2.0,2.0,-3100.0,-2675.0,425.0,-1.176335604936853,0.1741763853515265,-0.3908805832969384,1.383765455442152,-0.2048898836282024,0,Ancient (pre-500 BCE),Susiana,Middle East,334.496990126952,90.50300987304797,90.50300987304797
133,IsCommw,4.0,2.0,1.0,1.0,930.0,1262.0,332.0,-1.7274124207574304,-0.1114414325469528,-0.0770545462586019,2.9839536713870456,0.1925053147686076,0,Medieval (500-1500 CE),Iceland,Europe,371.2447806179279,-39.244780617927916,39.244780617927916
134,ItLatBA,1.0,1.0,1.0,1.0,-1800.0,-900.0,900.0,-2.735083718173479,0.2984971817991599,0.0389418400770486,7.480682945417662,-0.8164147818595513,0,Ancient (pre-500 BCE),Latium,Middle East,438.4399386397292,461.5600613602708,461.5600613602708
135,ItLatCA,1.0,1.0,1.0,1.0,-3600.0,-1800.0,1800.0,-2.735083718173479,0.2984971817991599,0.0389418400770486,7.480682945417662,-0.8164147818595513,0,Ancient (pre-500 BCE),Latium,Middle East,438.4399386397292,1361.5600613602708,1361.5600613602708
136,ItLatIA,1.0,1.0,1.0,1.0,-1000.0,-580.0,420.0,-2.735083718173479,0.2984971817991599,0.0389418400770486,7.480682945417662,-0.8164147818595513,0,Ancient (pre-500 BCE),Latium,Middle East,438.4399386397292,-18.439938639729178,18.439938639729178
137,ItOstrg,5.0,5.0,5.0,6.0,489.0,554.0,65.0,1.6830049143786951,0.4704338580910199,-0.7219547191925053,2.832505541822839,0.7917424950573163,1,Classical (500 BCE-500 CE),Latium,Middle East,143.82584713991585,-78.82584713991585,78.82584713991585
138,ItPapEM,6.0,6.0,6.0,5.0,904.0,1198.0,294.0,2.1103048104762245,0.9877695894835756,-0.3054145670229535,4.453386393119094,2.0844949163293154,0,Medieval (500-1500 CE),Latium,Middle East,115.33194827170396,178.66805172829604,178.66805172829604
139,ItPapHM,5.0,5.0,6.0,4.0,1198.0,1309.0,111.0,1.3311187141452534,1.3885204257489538,-0.2267617002482549,1.7718770311477128,1.8482855236873672,1,Medieval (500-1500 CE),Latium,Middle East,167.29088865792858,-56.290888657928576,56.290888657928576
140,ItPapM1,4.0,5.0,6.0,4.0,1527.0,1648.0,121.0,1.0663822775937115,1.4985257730825636,-0.0732534311373477,1.137171161965952,1.5980013269326618,1,Early Modern (1500+ CE),Latium,Middle East,184.94446947721502,-63.94446947721502,63.94446947721502
141,ItPapM2,6.0,5.0,6.0,4.0,1648.0,1809.0,161.0,1.5958551506967953,1.2785150784153445,-0.380269969359162,2.546753662005491,2.0403248731326444,1,Early Modern (1500+ CE),Latium,Middle East,149.63730783864213,11.36269216135787,11.36269216135787
142,ItPapRn,4.0,5.0,5.0,4.0,1378.0,1527.0,149.0,0.8162931337911408,1.0020850385975992,-0.0291004127598735,0.6663344802745612,0.8179951364820506,1,Medieval (500-1500 CE),Latium,Middle East,201.62131596519467,-52.62131596519467,52.62131596519467
143,ItRav**,5.0,4.0,5.0,6.0,568.0,751.0,183.0,1.4695429266172726,0.5503564304363034,-1.0664831401895758,2.1595564131708587,0.8087723994660008,1,Medieval (500-1500 CE),Latium,Middle East,158.06026270385783,24.93973729614217,24.93973729614217
144,ItRomER,3.0,6.0,4.0,2.0,-509.0,-264.0,245.0,-0.0870458028375621,0.9573729122739308,1.0524353330473029,0.0075769717916357,-0.0833352937638193,0,Ancient (pre-500 BCE),Latium,Middle East,261.8592157145112,-16.85921571451121,16.85921571451121
145,ItRomLR,3.0,7.0,4.0,7.0,-133.0,-31.0,102.0,1.6313545450138929,-0.1766642430037768,0.0485986607400623,2.661317651537485,-0.2882020157656501,1,Classical (500 BCE-500 CE),Latium,Middle East,147.27008013558816,-45.27008013558816,45.27008013558816
146,ItRomMR,3.0,6.0,4.0,5.0,-264.0,-133.0,131.0,0.815917213216457,0.3249041625144763,0.2434162770647162,0.6657208988229094,0.2650948988412384,1,Classical (500 BCE-500 CE),Latium,Middle East,201.6463837055226,-70.6463837055226,70.6463837055226
147,ItRomPr,8.0,9.0,4.0,7.0,-31.0,284.0,315.0,3.381960703294447,-0.8865361243623924,-0.029885842820332,11.43765819862787,-2.99823033464457,0,Classical (500 BCE-500 CE),Latium,Middle East,30.53334491127208,284.4666550887279,284.4666550887279
148,ItRomRg,3.0,4.0,1.0,2.0,-716.0,-509.0,207.0,-1.2642372097681205,-0.3721041464903951,0.4958375461855843,1.5982957225622827,0.470427907902165,0,Ancient (pre-500 BCE),Latium,Middle East,340.35858630633413,-133.35858630633413,133.35858630633413
149,ItRomWe,8.0,7.0,8.0,6.0,395.0,476.0,81.0,3.654405630963879,1.4698948748545169,-0.6258817396635079,13.354680515620506,5.371592107593293,1,Classical (500 BCE-500 CE),Latium,Middle East,12.365734090233587,68.63426590976641,68.63426590976641
150,ItStPet,6.0,5.0,5.0,5.0,711.0,904.0,193.0,1.6467536789122308,0.571251427343895,-0.60578996964255,2.7117976790109664,0.940710389562422,0,Medieval (500-1500 CE),Latium,Middle East,146.24321032362562,46.75678967637438,46.75678967637438
151,ItVenR3,5.0,15.0,5.0,5.0,1205.0,1564.0,359.0,3.5166371199749156,-0.1179689487753304,2.9930025094390635,12.366736633585468,-0.4148539842677464,0,Medieval (500-1500 CE),Crete,Other,21.55263550349224,337.44736449650776,337.44736449650776
152,ItVenR4,5.0,11.0,5.0,5.0,1565.0,1797.0,232.0,2.662789168929225,0.2017213406058035,1.6148888254507814,7.090446158166793,0.5371414009070167,0,Early Modern (1500+ CE),Crete,Other,78.49029775926016,153.50970224073984,153.50970224073984
153,JpAshik,6.0,5.0,2.0,6.0,1336.0,1467.0,131.0,1.197473919522524,-1.1288936926974829,-0.7430039331709898,1.4339437879366366,-1.351820754918711,1,Medieval (500-1500 CE),Kansai,Other,176.20280578456845,-45.202805784568454,45.202805784568454
154,JpAsuka,5.0,4.0,2.0,4.0,538.0,710.0,172.0,0.1173001511735468,-0.5173199398456199,-0.3946780477354287,0.0137593254653369,-0.0606817071489813,1,Medieval (500-1500 CE),Kansai,Other,248.23269017378925,-76.23269017378925,76.23269017378925
155,JpAzMom,4.0,5.0,2.0,5.0,1568.0,1603.0,35.0,0.3670133744014341,-0.6980600814437785,-0.1663143762883131,0.1346988169895272,-0.2561973860256211,1,Early Modern (1500+ CE),Kansai,Other,231.58091142613748,-196.58091142613748,196.58091142613748
156,JpHeian,5.0,4.0,1.0,4.0,794.0,1185.0,391.0,-0.1327889926290241,-1.013760674330584,-0.3505250293579545,0.017632916563431,0.1346162587112784,0,Medieval (500-1500 CE),Kansai,Other,264.9095366617689,126.09046333823107,126.09046333823107
157,JpKamak,6.0,4.0,2.0,5.0,1185.0,1333.0,148.0,0.6830242597430951,-0.8381482037657144,-0.817859335507198,0.466522139397603,-0.5724755564320819,1,Medieval (500-1500 CE),Kansai,Other,210.5081653515066,-62.50816535150659,62.50816535150659
158,JpKofun,3.0,3.0,1.0,3.0,250.0,537.0,287.0,-1.1767115255115368,-0.5030044907315964,-0.1183638934723486,1.3846500142716882,0.5918911816279304,0,Classical (500 BCE-500 CE),Kansai,Other,334.52205786727995,-47.522057867279955,47.522057867279955
159,JpSengk,4.0,6.0,2.0,4.0,1467.0,1568.0,101.0,0.2794876901448504,-0.5671597372025772,0.4478870633696197,0.0781133689425039,-0.1585141648939086,1,Medieval (500-1500 CE),Kansai,Other,237.4174398651917,-136.4174398651917,136.4174398651917
160,JpTokgw,6.0,6.0,2.0,6.0,1603.0,1868.0,265.0,1.410935907283947,-1.2088162650427663,-0.3984755121739191,1.9907401344631743,-1.7055622736577074,0,Early Modern (1500+ CE),Kansai,Other,161.96839022062642,103.03160977937358,103.03160977937358
161,JpYayoi,1.0,2.0,1.0,2.0,-300.0,250.0,550.0,-2.2206340583940496,0.0077516928673915,0.1137972424132571,4.931215621299628,-0.0172136731915398,0,Classical (500 BCE-500 CE),Kansai,Other,404.134579072791,145.86542092720902,145.86542092720902
162,KgKarKh,6.0,6.0,3.0,3.0,950.0,1212.0,262.0,0.7580620350324986,-0.0799067807983474,0.3663905254311934,0.5746580489576131,-0.060574296864891,0,Medieval (500-1500 CE),Sogdiana,Other,205.50437574163539,56.495624258364614,56.495624258364614
163,KgWTurk,3.0,4.0,1.0,2.0,582.0,630.0,48.0,-1.2642372097681205,-0.3721041464903951,0.4958375461855843,1.5982957225622827,0.470427907902165,1,Medieval (500-1500 CE),Sogdiana,Other,340.35858630633413,-292.35858630633413,292.35858630633413
164,KhAngkC,5.0,6.0,4.0,6.0,1100.0,1220.0,120.0,1.646377758337547,-0.1059294487392279,-0.3332732798179604,2.7105597231485663,-0.1743998883572222,1,Medieval (500-1500 CE),Cambodian Basin,East Asia,146.26827806395352,-26.268278063953517,26.268278063953517
165,KhAngkE,5.0,6.0,4.0,5.0,802.0,1100.0,298.0,1.3453900863195407,0.1048934678472569,-0.063600261157098,1.8100744843669012,0.1411226317613769,0,Medieval (500-1500 CE),Cambodian Basin,East Asia,166.33922206694973,131.66077793305027,131.66077793305027
166,KhAngkL,5.0,6.0,4.0,6.0,1220.0,1432.0,212.0,1.646377758337547,-0.1059294487392279,-0.3332732798179604,2.7105597231485663,-0.1743998883572222,0,Medieval (500-1500 CE),Cambodian Basin,East Asia,146.26827806395352,65.73172193604648,65.73172193604648
167,KhCambd,8.0,6.0,6.0,6.0,1432.0,1594.0,162.0,2.9407653555973146,0.5569359782298715,-0.8821041239056302,8.6481008766814,1.6378180300641063,1,Medieval (500-1500 CE),Cambodian Basin,East Asia,59.953842630134886,102.04615736986511,102.04615736986511
168,KhChenl,4.0,4.0,4.0,3.0,550.0,825.0,275.0,0.0517543302091406,0.7963897930444034,-0.0598027967186077,0.0026785106953967,0.0412166203244092,0,Medieval (500-1500 CE),Cambodian Basin,East Asia,252.60352202011254,22.396477979887464,22.396477979887464
169,KhFunaE,3.0,2.0,2.0,3.0,225.0,540.0,315.0,-1.1400843694703884,0.0733588160986514,-0.5070453328468936,1.299792369510693,-0.0836352395969252,0,Classical (500 BCE-500 CE),Cambodian Basin,East Asia,332.07962694324226,-17.07962694324226,17.07962694324226
170,KhFunaL,3.0,2.0,2.0,3.0,540.0,640.0,100.0,-1.1400843694703884,0.0733588160986514,-0.5070453328468936,1.299792369510693,-0.0836352395969252,1,Medieval (500-1500 CE),Cambodian Basin,East Asia,332.07962694324226,-232.07962694324226,232.07962694324226
171,MaSaadi,5.0,6.0,3.0,4.0,1554.0,1659.0,105.0,0.7943132704989632,-0.1807243500512225,0.2502257758812383,0.630933571690759,-0.143551749547986,1,Early Modern (1500+ CE),Niger Inland Delta,Africa,203.08701255792562,-98.08701255792562,98.08701255792562
172,MlBaman,5.0,5.0,3.0,4.0,1712.0,1861.0,149.0,0.5808512827375405,-0.100801777705939,-0.0943026451158322,0.3373882126578462,-0.0585508418827191,1,Early Modern (1500+ CE),Niger Inland Delta,Africa,217.3214281218676,-68.3214281218676,68.3214281218676
173,MlMali*,4.0,4.0,2.0,4.0,1230.0,1410.0,180.0,-0.1474362853779948,-0.4073145925120101,-0.2411697786245215,0.0217374582460615,0.0600529505002224,1,Medieval (500-1500 CE),Niger Inland Delta,Africa,265.88627099307564,-85.88627099307564,85.88627099307564
174,MlSegou,2.0,3.0,1.0,4.0,1650.0,1712.0,62.0,-1.1404602900450722,-0.6038220599844715,-0.2345286430223037,1.3006496731696902,0.6886350816655034,1,Early Modern (1500+ CE),Niger Inland Delta,Africa,332.1046946835702,-270.1046946835702,270.1046946835702
175,MlSong2,4.0,5.0,3.0,4.0,1493.0,1591.0,98.0,0.3161148461859988,0.0092035696276706,0.0592056239950748,0.0999285959791976,0.0029093849972132,1,Medieval (500-1500 CE),Niger Inland Delta,Africa,234.97500894115402,-136.97500894115402,136.97500894115402
176,MnETurk,4.0,3.0,2.0,1.0,583.0,630.0,47.0,-1.2638612891934369,0.3050767295927279,0.2233208563609944,1.5973453583216957,-0.3855746687659825,1,Medieval (500-1500 CE),Orkhon Valley,Europe,340.33351856600626,-293.33351856600626,293.33351856600626
177,MnKhitn,4.0,6.0,2.0,4.0,907.0,1125.0,218.0,0.2794876901448504,-0.5671597372025772,0.4478870633696197,0.0781133689425039,-0.1585141648939086,0,Medieval (500-1500 CE),Orkhon Valley,Europe,237.4174398651917,-19.41743986519171,19.41743986519171
178,MnMngKh,5.0,5.0,3.0,5.0,1206.0,1368.0,162.0,0.8818389547555469,-0.3116246942924238,-0.3639756637766945,0.7776399421243554,-0.2748027946908478,1,Medieval (500-1500 CE),Orkhon Valley,Europe,197.25048411887138,-35.250484118871384,35.250484118871384
179,MnMongE,2.0,5.0,1.0,1.0,1000.0,1206.0,206.0,-1.6164993305762458,-0.131198454915584,1.2635472549544242,2.613070085753451,0.2120822145436793,0,Medieval (500-1500 CE),Orkhon Valley,Europe,363.8486955646748,-157.8486955646748,157.8486955646748
180,MnMongL,3.0,4.0,1.0,2.0,1368.0,1690.0,322.0,-1.2642372097681205,-0.3721041464903951,0.4958375461855843,1.5982957225622827,0.470427907902165,0,Medieval (500-1500 CE),Orkhon Valley,Europe,340.35858630633413,-18.358586306334132,18.358586306334132
181,MnRourn,4.0,4.0,1.0,1.0,300.0,555.0,255.0,-1.300488445234585,-0.2712865772375199,0.6120022957355393,1.6912701961886685,0.3528050590446344,0,Classical (500 BCE-500 CE),Orkhon Valley,Europe,342.7759494900439,-87.7759494900439,87.7759494900439
182,MnTurk2,4.0,3.0,2.0,2.0,682.0,744.0,62.0,-0.9628736171754304,0.094253813006243,-0.0463521622998677,0.9271256026524975,-0.0907545098618978,1,Medieval (500-1500 CE),Orkhon Valley,Europe,320.26257456301005,-258.26257456301005,258.26257456301005
183,MnUigur,4.0,5.0,3.0,3.0,745.0,840.0,95.0,0.0151271741679923,0.2200264862141555,0.3288786426559371,0.0002288313983087,0.0033283789785329,1,Medieval (500-1500 CE),Orkhon Valley,Europe,255.04595294415023,-160.04595294415023,160.04595294415023
184,MnXngnE,2.0,3.0,1.0,1.0,-1400.0,-300.0,1100.0,-2.043423306099091,0.028646689774983,0.5744904129602828,4.17557880790894,-0.0585373135287909,0,Ancient (pre-500 BCE),Orkhon Valley,Europe,392.3175266925588,707.6824733074412,707.6824733074412
185,MnXngnL,3.0,6.0,1.0,2.0,-60.0,100.0,160.0,-0.8373132342452752,-0.5319492911809621,1.1848943881797256,0.701093452242283,0.445408181453213,1,Classical (500 BCE-500 CE),Orkhon Valley,Europe,311.8897551784502,-151.88975517845017,151.88975517845017
186,MnXngnM,3.0,6.0,1.0,2.0,-209.0,-60.0,149.0,-0.8373132342452752,-0.5319492911809621,1.1848943881797256,0.701093452242283,0.445408181453213,1,Classical (500 BCE-500 CE),Orkhon Valley,Europe,311.8897551784502,-162.88975517845017,162.88975517845017
187,MnZungh,2.0,3.0,1.0,2.0,1670.0,1757.0,87.0,-1.742435634081085,-0.1821762268115018,0.3048173942994207,3.0360819389155527,0.3174303492787987,1,Early Modern (1500+ CE),Orkhon Valley,Europe,372.24658268956256,-285.24658268956256,285.24658268956256
188,MrWagdL,4.0,3.0,3.0,4.0,1078.0,1203.0,125.0,-0.1108091293368466,0.1690487143182377,-0.6298512179990665,0.01227866314439,-0.0187321408491172,1,Medieval (500-1500 CE),Niger Inland Delta,Africa,263.443840069038,-138.443840069038,138.443840069038
189,MrWagdM,4.0,3.0,2.0,4.0,700.0,1077.0,377.0,-0.3608982731394176,-0.3273920201667266,-0.5856981996215923,0.1302475635550136,0.118155214717797,0,Medieval (500-1500 CE),Niger Inland Delta,Africa,280.1206865570176,96.87931344298238,96.87931344298238
190,MxAlb5*,2.0,2.0,3.0,2.0,900.0,1520.0,620.0,-1.4557193342373655,0.8906278145037104,-0.1280170634525983,2.119118780072479,-1.2965041291826211,0,Medieval (500-1500 CE),Valley of Oaxaca,New World,353.1273052775452,266.8726947224548,266.8726947224548
191,MxRosar,1.0,1.0,1.0,3.0,-700.0,-500.0,200.0,-2.133108374137466,-0.1231486513738098,-0.5004041972446758,4.550151335815383,0.262689419509209,0,Ancient (pre-500 BCE),Valley of Oaxaca,New World,398.2980506337368,-198.2980506337368,198.2980506337368
192,MxSanGu,1.0,1.0,1.0,2.0,-1150.0,-700.0,450.0,-2.4340960461554726,0.0876742652126749,-0.2307311785838135,5.9248235619097045,-0.2134075823037584,0,Ancient (pre-500 BCE),Valley of Oaxaca,New World,418.36899463673296,31.631005363267036,31.631005363267036
193,MxTieLa,1.0,1.0,1.0,1.0,-1400.0,-1150.0,250.0,-2.735083718173479,0.2984971817991599,0.0389418400770486,7.480682945417662,-0.8164147818595513,0,Ancient (pre-500 BCE),Valley of Oaxaca,New World,438.4399386397292,-188.43993863972918,188.43993863972918
194,NorKing,5.0,3.0,4.0,3.0,1262.0,1380.0,118.0,0.1030287789992597,0.7663070180560771,-0.5578394868265856,0.0106149293020783,0.0789516764088813,1,Medieval (500-1500 CE),Iceland,Europe,249.1843567647681,-131.1843567647681,131.1843567647681
195,PeCuzL2,4.0,4.0,2.0,4.0,1250.0,1400.0,150.0,-0.1474362853779948,-0.4073145925120101,-0.2411697786245215,0.0217374582460615,0.0600529505002224,1,Medieval (500-1500 CE),Cuzco,New World,265.88627099307564,-115.88627099307564,115.88627099307564
196,PeInca*,4.0,6.0,4.0,5.0,1375.0,1532.0,157.0,1.0806536497679988,0.2148988151808666,0.0899080079538091,1.1678123107568967,0.2322311889560221,1,Medieval (500-1500 CE),Cuzco,New World,183.99280288623618,-26.992802886236177,26.992802886236177
197,PgOrokE,3.0,5.0,1.0,1.0,1734.0,1883.0,149.0,-1.3517628940247042,-0.2412038022491937,1.1100389858435171,1.8272629216620435,0.3260503497781326,1,Early Modern (1500+ CE),Oro PNG,Other,346.19511474538837,-197.19511474538837,197.19511474538837
198,PgOrokL,2.0,3.0,2.0,1.0,1884.0,1942.0,58.0,-1.7933341622965202,0.5250874242599474,0.5303373945828086,3.216047417659762,-0.9416572161176502,1,Early Modern (1500+ CE),Oro PNG,Other,375.6406802045791,-317.6406802045791,317.6406802045791
199,PkAcerN,1.0,1.0,1.0,1.0,-7500.0,-5500.0,2000.0,-2.735083718173479,0.2984971817991599,0.0389418400770486,7.480682945417662,-0.8164147818595513,0,Ancient (pre-500 BCE),Kachi Plain,East Asia,438.4399386397292,1561.5600613602708,1561.5600613602708
200,PkCeraN,1.0,1.0,1.0,1.0,-5500.0,-4000.0,1500.0,-2.735083718173479,0.2984971817991599,0.0389418400770486,7.480682945417662,-0.8164147818595513,0,Ancient (pre-500 BCE),Kachi Plain,East Asia,438.4399386397292,1061.5600613602708,1061.5600613602708
201,PkChalc,1.0,0.0,1.0,2.0,-4000.0,-3200.0,800.0,-2.647558033916895,0.1675968375579586,-0.5752595995808842,7.0095635429578955,-0.4437223537356381,0,Ancient (pre-500 BCE),Kachi Plain,East Asia,432.60341020067494,367.39658979932506,367.39658979932506
202,PkPostU,0.0,0.0,1.0,1.0,-1800.0,-1300.0,500.0,-3.213282142486443,0.4884251014780532,-0.1520783118091147,10.325182127222266,-1.5694476565215572,0,Ancient (pre-500 BCE),Kachi Plain,East Asia,470.3279350229576,29.672064977042396,29.672064977042396
203,PkPreUr,1.0,0.0,1.0,2.0,-3200.0,-2500.0,700.0,-2.647558033916895,0.1675968375579586,-0.5752595995808842,7.0095635429578955,-0.4437223537356381,0,Ancient (pre-500 BCE),Kachi Plain,East Asia,432.60341020067494,267.39658979932506,267.39658979932506
204,PkSind1,3.0,3.0,2.0,3.0,854.0,1193.0,339.0,-0.9266223817089658,-0.006563756246632,-0.1625169118498228,0.8586290382839964,0.0060821234462113,0,Medieval (500-1500 CE),Kachi Plain,East Asia,317.8452113793003,21.15478862069972,21.15478862069972
205,PkSind2,3.0,3.0,2.0,3.0,1335.0,1521.0,186.0,-0.9266223817089658,-0.006563756246632,-0.1625169118498228,0.8586290382839964,0.0060821234462113,0,Medieval (500-1500 CE),Kachi Plain,East Asia,317.8452113793003,-131.84521137930028,131.84521137930028
206,PkUrbn1,1.0,0.0,2.0,3.0,-2500.0,-2100.0,400.0,-2.0964812180963177,0.453214655456438,-0.8890856366192207,4.3952334978306205,-0.950156012930416,0,Ancient (pre-500 BCE),Kachi Plain,East Asia,395.8556197096991,4.144380290300887,4.144380290300887
207,PkUrbn2,1.0,0.0,2.0,3.0,-1800.0,-1300.0,500.0,-2.0964812180963177,0.453214655456438,-0.8890856366192207,4.3952334978306205,-0.950156012930416,0,Ancient (pre-500 BCE),Kachi Plain,East Asia,395.8556197096991,104.14438029030089,104.14438029030089
208,RuYakuE,2.0,2.0,1.0,1.0,1400.0,1632.0,232.0,-2.2568852938605137,0.1085692621202666,0.2299619919632121,5.093531229643857,-0.2450283710445171,0,Medieval (500-1500 CE),Lena River Valley,Other,406.55194225650075,-174.55194225650075,174.55194225650075
209,RuYakuL,2.0,2.0,1.0,1.0,1632.0,1900.0,268.0,-2.2568852938605137,0.1085692621202666,0.2299619919632121,5.093531229643857,-0.2450283710445171,0,Early Modern (1500+ CE),Lena River Valley,Other,406.55194225650075,-138.55194225650075,138.55194225650075
210,SdKusht,5.0,4.0,6.0,4.0,-747.0,-656.0,91.0,1.1176567263838306,1.4684429980942375,-0.5712901212453255,1.2491565580310209,1.6412151941312632,1,Ancient (pre-500 BCE),Upper Egypt,Middle East,181.52530422187056,-90.52530422187056,90.52530422187056
211,SyCalUm,5.0,3.0,2.0,6.0,661.0,750.0,89.0,0.5058135074481368,-0.859043200673306,-1.278552506054224,0.2558473043169863,-0.4345156543820385,1,Medieval (500-1500 CE),Southern Mesopotamia,Middle East,222.32521773173883,-133.32521773173883,133.32521773173883
212,ThAyuth,6.0,6.0,6.0,4.0,1593.0,1767.0,174.0,1.8093171384582176,1.1985925060700606,-0.0357415483620913,3.2736285075186338,2.168633963260146,1,Early Modern (1500+ CE),Cambodian Basin,East Asia,135.4028922747002,38.59710772529979,38.59710772529979
213,ThRattn,6.0,5.0,6.0,4.0,1782.0,1873.0,91.0,1.5958551506967953,1.2785150784153445,-0.380269969359162,2.546753662005491,2.0403248731326444,1,Early Modern (1500+ CE),Cambodian Basin,East Asia,149.63730783864213,-58.63730783864213,58.63730783864213
214,TnFatim,5.0,7.0,5.0,6.0,909.0,1171.0,262.0,2.1099288899015405,0.3105887134004528,-0.0328978771983639,4.451799920441147,0.6553200992809652,0,Medieval (500-1500 CE),Upper Egypt,Middle East,115.35701601203189,146.6429839879681,146.6429839879681
215,TrBrzL2,3.0,7.0,3.0,3.0,-1500.0,-1400.0,100.0,0.1773147131392959,0.1701866888571981,1.1714437537609856,0.0314405074956708,0.0301766039148407,1,Ancient (pre-500 BCE),Konya Plain,Middle East,244.2307026355527,-144.2307026355527,144.2307026355527
216,TrBrzMD,3.0,3.0,1.0,2.0,-2000.0,-1700.0,300.0,-1.477699197529543,-0.2921815741451115,0.1513091251885136,2.1835949183794554,0.4317564776471499,0,Ancient (pre-500 BCE),Konya Plain,Middle East,354.5930018702761,-54.59300187027611,54.59300187027611
217,TrByzM1,8.0,8.0,7.0,6.0,632.0,866.0,234.0,3.617778474922731,0.8935315680242689,-0.2372003002889631,13.08832109361424,3.232599273462156,0,Medieval (500-1500 CE),Konya Plain,Middle East,14.808165014271253,219.19183498572875,219.19183498572875
218,TrByzM2,8.0,8.0,7.0,6.0,867.0,1072.0,205.0,3.617778474922731,0.8935315680242689,-0.2372003002889631,13.08832109361424,3.232599273462156,0,Medieval (500-1500 CE),Konya Plain,Middle East,14.808165014271253,190.19183498572875,190.19183498572875
219,TrByzM3,8.0,9.0,7.0,6.0,1073.0,1204.0,131.0,3.8312404626841534,0.8136089956789855,0.1073281207081075,14.678403482908283,3.117131705049146,1,Medieval (500-1500 CE),Crete,Other,0.5737494503293021,130.4262505496707,130.4262505496707
220,TrCappL,4.0,5.0,4.0,3.0,-322.0,-93.0,229.0,0.2652163179705633,0.7164672206991198,0.2847256242784629,0.0703396953178629,0.1900187982204235,0,Classical (500 BCE-500 CE),Konya Plain,Middle East,238.36910645617056,-9.369106456170556,9.369106456170556
221,TrClcER,1.0,1.0,1.0,2.0,-6000.0,-5500.0,500.0,-2.4340960461554726,0.0876742652126749,-0.2307311785838135,5.9248235619097045,-0.2134075823037584,0,Ancient (pre-500 BCE),Konya Plain,Middle East,418.36899463673296,81.63100536326704,81.63100536326704
